"AGE";"EC_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"UNIT_MEASURE";"CONF_STATUS";"DECIMALS";"OBS_STATUS";"OBS_STATUS_FR";"UNIT_MULT";"TIME_PERIOD";"OBS_VALUE"
"Y25T34";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2012;122
"Y25T34";"FERIND";"A";"28";"REG";"PT";"F";"0";"A";"D";"0";2006;134
"Y40T50";"FERRT";"A";"FM";"FRANCE";"PT";"F";"1";"A";"D";"0";2001;0.5
"Y35T48";"FERIND";"A";"57";"DEP";"PT";"F";"0";"A";"D";"0";1996;20
"Y35T48";"FERIND";"A";"67";"DEP";"PT";"F";"0";"A";"D";"0";1997;23
"Y15T24";"FERIND";"A";"66";"DEP";"PT";"F";"0";"A";"D";"0";2019;31
"Y35T48";"FERIND";"A";"08";"DEP";"PT";"F";"0";"A";"D";"0";1993;16
"Y15T24";"FERIND";"A";"86";"DEP";"PT";"F";"0";"A";"D";"0";2020;21
"Y35T48";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";2002;26
"Y25T34";"FERIND";"A";"12";"DEP";"PT";"F";"0";"A";"D";"0";2013;127
"Y40T50";"FERRT";"A";"FM";"FRANCE";"PT";"F";"1";"A";"D";"0";2002;0.5
"Y25T34";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2002;123
"Y35T48";"FERIND";"A";"18";"DEP";"PT";"F";"0";"A";"D";"0";2000;25
"Y25T34";"FERIND";"A";"28";"REG";"PT";"F";"0";"A";"D";"0";2007;133
"Y35T48";"FERIND";"A";"29";"DEP";"PT";"F";"0";"A";"D";"0";2008;35
"Y15T24";"FERIND";"A";"36";"DEP";"PT";"F";"0";"A";"D";"0";2019;31
"Y25T34";"FERIND";"A";"23";"DEP";"PT";"F";"0";"A";"D";"0";2008;123
"Y35T48";"FERIND";"A";"18";"DEP";"PT";"F";"0";"A";"D";"0";2001;25
"Y25T34";"FERIND";"A";"41";"DEP";"PT";"F";"0";"A";"D";"0";1992;108
"Y25T34";"FERIND";"A";"12";"DEP";"PT";"F";"0";"A";"D";"0";2015;119
"Y25T34";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2003;124
"Y25T34";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2015;117
"Y15T24";"FERIND";"A";"46";"DEP";"PT";"F";"0";"A";"D";"0";2018;25
"Y25T34";"FERIND";"A";"28";"REG";"PT";"F";"0";"A";"D";"0";2009;133
"Y35T48";"FERIND";"A";"67";"DEP";"PT";"F";"0";"A";"D";"0";2001;27
"Y35T48";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";2005;30
"Y25T34";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2004;125
"Y15T24";"FERIND";"A";"46";"DEP";"PT";"F";"0";"A";"D";"0";2019;28
"Y35T48";"FERIND";"A";"29";"DEP";"PT";"F";"0";"A";"D";"0";2011;37
"Y15T24";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";1997;38
"Y25T34";"FERIND";"A";"23";"DEP";"PT";"F";"0";"A";"D";"0";2010;112
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1980;15
"Y25T34";"FERIND";"A";"41";"DEP";"PT";"F";"0";"A";"D";"0";1995;120
"Y25T34";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2005;126
"Y25T34";"FERIND";"A";"21";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;86
"Y35T48";"FERIND";"A";"08";"DEP";"PT";"F";"0";"A";"D";"0";1998;20
"Y15T24";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";1998;39
"Y25T34";"FERIND";"A";"14";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;95
"Y25T34";"FERIND";"A";"18";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;107
"Y25T34";"FERIND";"A";"13";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;106
"Y40T50";"FERRT";"A";"FM";"FRANCE";"PT";"F";"1";"A";"D";"0";2007;0.7
"Y25T34";"FERIND";"A";"28";"REG";"PT";"F";"0";"A";"D";"0";2012;133
"Y25T34";"FERIND";"A";"17";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;93
"Y35T48";"FERIND";"A";"29";"DEP";"PT";"F";"0";"A";"D";"0";2012;38
"Y25T34";"FERIND";"A";"92";"DEP";"PT";"F";"0";"A";"D";"0";2018;109
"Y15T24";"FERIND";"A";"46";"DEP";"PT";"F";"0";"A";"D";"0";2020;24
"Y35T48";"FERIND";"A";"67";"DEP";"PT";"F";"0";"A";"D";"0";2004;27
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1981;14
"Y15T24";"FERIND";"A";"04";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;23
"Y25T34";"FERIND";"A";"16";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;98
"Y25T34";"FERIND";"A";"19";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;92
"Y15T24";"FERIND";"A";"06";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;14
"Y25T34";"FERIND";"A";"23";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;92
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1982;14
"Y35T48";"FERIND";"A";"08";"DEP";"PT";"F";"0";"A";"D";"0";1999;23
"Y35T48";"FERIND";"A";"86";"DEP";"PT";"F";"0";"A";"D";"0";2019;36
"Y35T48";"FERIND";"A";"18";"DEP";"PT";"F";"0";"A";"D";"0";2007;29
"Y15T24";"FERIND";"A";"03";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;29
"Y15T24";"FERIND";"A";"01";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;18
"Y15T24";"FERIND";"A";"05";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;23
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1983;13
"Y15T24";"FERIND";"A";"02";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;35
"Y35T48";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";2009;34
"Y25T34";"FERIND";"A";"22";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;113
"Y35T48";"FERIND";"A";"971";"DEP";"PT";"F";"0";"A";"D";"0";2013;49
"Y35T48";"FERIND";"A";"67";"DEP";"PT";"F";"0";"A";"D";"0";2006;31
"Y35T48";"FERIND";"A";"18";"DEP";"PT";"F";"0";"A";"D";"0";2008;30
"Y25T34";"FERIND";"A";"15";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;97
"Y25T34";"FERIND";"A";"23";"DEP";"PT";"F";"0";"A";"D";"0";2015;116
"Y25T34";"FERIND";"A";"28";"REG";"PT";"F";"0";"A";"D";"0";2015;127
"Y35T48";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";2010;34
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1984;13
"Y35T48";"FERIND";"A";"18";"DEP";"PT";"F";"0";"A";"D";"0";2009;33
"Y25T34";"FERIND";"A";"28";"REG";"PT";"F";"0";"A";"D";"0";2016;125
"Y35T48";"FERIND";"A";"29";"DEP";"PT";"F";"0";"A";"D";"0";2015;37
"Y35T48";"FERIND";"A";"971";"DEP";"PT";"F";"0";"A";"D";"0";2015;50
"Y35T48";"FERIND";"A";"67";"DEP";"PT";"F";"0";"A";"D";"0";2008;34
"Y35T48";"FERIND";"A";"57";"DEP";"PT";"F";"0";"A";"D";"0";2007;29
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1985;14
"Y35T48";"FERIND";"A";"08";"DEP";"PT";"F";"0";"A";"D";"0";2002;23
"Y25T34";"FERIND";"A";"30";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;105
"Y35T48";"FERIND";"A";"29";"DEP";"PT";"F";"0";"A";"D";"0";2017;37
"Y25T34";"FERIND";"A";"26";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;112
"Y35T48";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";2012;36
"Y25T34";"FERIND";"A";"2B";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;78
"Y25T34";"FERIND";"A";"25";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;101
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1986;15
"Y25T34";"FERIND";"A";"24";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;97
"Y25T34";"FERIND";"A";"27";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;114
"Y35T48";"FERIND";"A";"08";"DEP";"PT";"F";"0";"A";"D";"0";2003;23
"Y25T34";"FERIND";"A";"28";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;113
"Y25T34";"FERIND";"A";"29";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;99
"Y25T34";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2011;129
"Y25T34";"FERIND";"A";"28";"REG";"PT";"F";"0";"A";"D";"0";2018;121
"Y35T48";"FERIND";"A";"57";"DEP";"PT";"F";"0";"A";"D";"0";2010;31
"Y25T34";"FERIND";"A";"41";"DEP";"PT";"F";"0";"A";"D";"0";2002;126
"Y15T24";"FERIND";"A";"16";"DEP";"PT";"F";"0";"A";"D";"0";1991;45
"Y35T48";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";2013;37
"Y35T48";"FERIND";"A";"67";"DEP";"PT";"F";"0";"A";"D";"0";2011;36
"Y15T24";"FERIND";"A";"24";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;25
"Y25T34";"FERIND";"A";"31";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;82
"Y25T34";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";1989;113
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1987;16
"Y15T24";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2004;39
"Y15T24";"FERIND";"A";"26";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;23
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1988;17
"Y15T24";"FERIND";"A";"77";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;17
"Y15T24";"FERIND";"A";"80";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;24
"Y15T24";"FERIND";"A";"78";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;12
"Y35T48";"FERIND";"A";"29";"DEP";"PT";"F";"0";"A";"D";"0";2020;38
"Y25T34";"FERIND";"A";"2A";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;71
"Y15T24";"FERIND";"A";"27";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;27
"Y15T24";"FERIND";"A";"84";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;25
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1989;17
"Y15T24";"FERIND";"A";"18";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;28
"Y15T24";"FERIND";"A";"19";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;20
"Y15T24";"FERIND";"A";"22";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;21
"Y15T24";"FERIND";"A";"85";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;18
"Y15T24";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2006;41
"Y15T24";"FERIND";"A";"81";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;18
"Y15T24";"FERIND";"A";"23";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;31
"Y15T24";"FERIND";"A";"21";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;12
"Y15T24";"FERIND";"A";"79";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;24
"Y15T24";"FERIND";"A";"76";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;22
"Y15T24";"FERIND";"A";"82";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;29
"Y15T24";"FERIND";"A";"83";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;19
"Y35T48";"FERIND";"A";"971";"DEP";"PT";"F";"0";"A";"D";"0";2020;59
"Y15T24";"FERIND";"A";"25";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;18
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";1997;170
"Y35T48";"FERIND";"A";"57";"DEP";"PT";"F";"0";"A";"D";"0";2014;33
"Y15T24";"FERIND";"A";"17";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;19
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1990;18
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";1997;159
"Y15T24";"FERIND";"A";"53";"REG";"PT";"F";"0";"P";"PROV";"0";2024;16
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";1998;173
"Y15T24";"FERIND";"A";"52";"REG";"PT";"F";"0";"P";"PROV";"0";2024;18
"Y35T48";"FERIND";"A";"47";"DEP";"PT";"F";"0";"A";"D";"0";2017;34
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1991;18
"Y25T34";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";1993;104
"Y15T24";"FERIND";"A";"976";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;106
"Y15T24";"FERIND";"A";"24";"REG";"PT";"F";"0";"P";"PROV";"0";2024;22
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";1999;175
"Y15T24";"FERIND";"A";"11";"REG";"PT";"F";"0";"P";"PROV";"0";2024;13
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";1998;162
"Y15T24";"FERIND";"A";"27";"REG";"PT";"F";"0";"P";"PROV";"0";2024;20
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1992;20
"Y15T24";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2009;39
"Y15T24";"FERIND";"A";"32";"REG";"PT";"F";"0";"P";"PROV";"0";2024;25
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";1999;164
"Y35T48";"FERIND";"A";"08";"DEP";"PT";"F";"0";"A";"D";"0";2010;27
"Y15T24";"FERIND";"A";"973";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;93
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2000;182
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1993;19
"Y15T24";"FERIND";"A";"28";"REG";"PT";"F";"0";"P";"PROV";"0";2024;22
"Y15T24";"FERIND";"A";"44";"REG";"PT";"F";"0";"P";"PROV";"0";2024;19
"Y25T34";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2018;117
"Y15T24";"FERIND";"A";"972";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;33
"Y15T24";"FERIND";"A";"974";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;51
"Y15T24";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2010;38
"Y25T34";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";1996;115
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2001;186
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1994;19
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2000;177
"Y35T48";"FERIND";"A";"08";"DEP";"PT";"F";"0";"A";"D";"0";2012;31
"Y15T24";"FERIND";"A";"90";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;22
"Y15T24";"FERIND";"A";"89";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;30
"Y25T34";"FERIND";"A";"41";"DEP";"PT";"F";"0";"A";"D";"0";2009;143
"Y35T48";"FERIND";"A";"67";"DEP";"PT";"F";"0";"A";"D";"0";2018;40
"Y15T24";"FERIND";"A";"92";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;7
"Y25T34";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2019;116
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2002;185
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1995;21
"Y15T24";"FERIND";"A";"59";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;22
"Y15T24";"FERIND";"A";"60";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;21
"Y15T24";"FERIND";"A";"64";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;12
"Y15T24";"FERIND";"A";"95";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;17
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2001;180
"Y15T24";"FERIND";"A";"57";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;19
"Y15T24";"FERIND";"A";"61";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;29
"Y15T24";"FERIND";"A";"56";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;18
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2003;184
"Y15T24";"FERIND";"A";"62";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;32
"Y15T24";"FERIND";"A";"63";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;15
"Y15T24";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2012;39
"Y15T24";"FERIND";"A";"65";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;23
"Y15T24";"FERIND";"A";"93";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;21
"Y15T24";"FERIND";"A";"88";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;29
"Y15T24";"FERIND";"A";"58";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;26
"Y15T24";"FERIND";"A";"94";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;12
"Y35T48";"FERIND";"A";"57";"DEP";"PT";"F";"0";"A";"D";"0";2020;34
"Y15T24";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2013;36
"Y15T24";"FERIND";"A";"87";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;20
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2004;185
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1996;22
"Y15T24";"FERIND";"A";"66";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;29
"Y15T24";"FERIND";"A";"91";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;19
"Y15T24";"FERIND";"A";"74";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;16
"Y15T24";"FERIND";"A";"86";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;19
"Y15T24";"FERIND";"A";"67";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;14
"_T";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";1997;160
"_T";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";2005;188
"Y25T34";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";2001;127
"Y15T24";"FERIND";"A";"12";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;18
"Y15T24";"FERIND";"A";"08";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;34
"Y15T24";"FERIND";"A";"14";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;16
"Y15T24";"FERIND";"A";"69";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;11
"Y15T24";"FERIND";"A";"09";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;17
"Y15T24";"FERIND";"A";"13";"DEP";"PT";"F";"0";"P";"PROV";"0";2024;19
"_T";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2003;180
"Y35T48";"FERIND";"A";"53";"REG";"PT";"F";"0";"A";"D";"0";1997;23
"Y15T24";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"A";"D";"0";2021;19
"Y15T24";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2017;33
"Y35T48";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2005;32
"Y15T24";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";2016;26
"Y25T34";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";1991;103
"Y25T34";"FERIND";"A";"75";"REG";"PT";"F";"0";"A";"D";"0";2009;123
"Y15T24";"FERIND";"A";"51";"DEP";"PT";"F";"0";"A";"D";"0";2017;25
"Y25T34";"FERIND";"A";"36";"DEP";"PT";"F";"0";"A";"D";"0";2015;116
"Y15T24";"FERIND";"A";"31";"DEP";"PT";"F";"0";"A";"D";"0";2009;17
"Y15T24";"FERIND";"A";"41";"DEP";"PT";"F";"0";"A";"D";"0";2015;38
"Y35T48";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2009;30
"Y25T34";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2008;144
"Y25T34";"FERIND";"A";"07";"DEP";"PT";"F";"0";"A";"D";"0";2007;139
"Y15T24";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2018;31
"Y15T24";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";2017;26
"Y15T24";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"P";"PROV";"0";2022;19
"Y15T24";"FERIND";"A";"27";"REG";"PT";"F";"0";"A";"D";"0";1999;33
"Y25T34";"FERIND";"A";"46";"DEP";"PT";"F";"0";"A";"D";"0";1994;91
"Y15T24";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";2011;39
"Y35T48";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";1990;24
"Y35T48";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2010;32
"Y25T34";"FERIND";"A";"36";"DEP";"PT";"F";"0";"A";"D";"0";2016;111
"Y15T24";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2019;33
"Y25T34";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2009;140
"Y35T48";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";1991;25
"Y15T24";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";2018;24
"Y15T24";"FERIND";"A";"51";"DEP";"PT";"F";"0";"A";"D";"0";2018;23
"Y15T24";"FERIND";"A";"FM";"FRANCE";"PT";"F";"0";"P";"PROV";"0";2023;18
"Y35T48";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2000;24
"Y15T24";"FERIND";"A";"41";"DEP";"PT";"F";"0";"A";"D";"0";2017;35
"Y15T24";"FERIND";"A";"61";"DEP";"PT";"F";"0";"A";"D";"0";2020;32
"Y35T48";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2008;33
"Y25T34";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";1994;102
"Y25T34";"FERIND";"A";"46";"DEP";"PT";"F";"0";"A";"D";"0";1995;108
"Y35T48";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2001;24
"Y15T24";"FERIND";"A";"51";"DEP";"PT";"F";"0";"A";"D";"0";2019;24
"Y15T24";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";2013;37
"Y35T48";"FERIND";"A";"13";"DEP";"PT";"F";"0";"A";"D";"0";1993;24
"Y35T48";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2001;21
"Y25T34";"FERIND";"A";"07";"DEP";"PT";"F";"0";"A";"D";"0";2010;141
"Y25T34";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2011;142
"Y25T34";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";1995;106
"Y15T24";"FERIND";"A";"91";"DEP";"PT";"F";"0";"A";"D";"0";2020;23
"Y25T34";"FERIND";"A";"75";"REG";"PT";"F";"0";"A";"D";"0";2013;119
"Y35T48";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2002;25
"Y35T48";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2009;33
"Y35T48";"FERIND";"A";"52";"DEP";"PT";"F";"0";"A";"D";"0";2002;20
"Y15T24";"FERIND";"A";"31";"DEP";"PT";"F";"0";"A";"D";"0";2013;17
"Y35T48";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";1999;21
"Y35T48";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2014;31
"Y25T34";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";1996;112
"Y25T34";"FERIND";"A";"36";"DEP";"PT";"F";"0";"A";"D";"0";2020;113
"Y35T48";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2010;35
"Y35T48";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2003;24
"Y25T34";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";1997;112
"Y35T48";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2001;22
"Y35T48";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2015;35
"Y25T34";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2014;138
"Y35T48";"FERIND";"A";"72";"DEP";"PT";"F";"0";"A";"D";"0";1998;22
"Y25T34";"FERIND";"A";"86";"DEP";"PT";"F";"0";"A";"D";"0";1980;102
"Y25T34";"FERIND";"A";"76";"DEP";"PT";"F";"0";"A";"D";"0";1991;118
"Y15T24";"FERIND";"A";"94";"REG";"PT";"F";"0";"A";"D";"0";1979;71
"Y25T34";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2015;136
"Y25T34";"FERIND";"A";"75";"REG";"PT";"F";"0";"A";"D";"0";2017;110
"Y25T34";"FERIND";"A";"46";"DEP";"PT";"F";"0";"A";"D";"0";1999;110
"Y35T48";"FERIND";"A";"24";"DEP";"PT";"F";"0";"A";"D";"0";2002;24
"Y15T24";"FERIND";"A";"27";"REG";"PT";"F";"0";"A";"D";"0";2006;36
"Y15T24";"FERIND";"A";"31";"DEP";"PT";"F";"0";"A";"D";"0";2016;15
"Y35T48";"FERIND";"A";"32";"DEP";"PT";"F";"0";"A";"D";"0";2013;37
"Y25T34";"FERIND";"A";"17";"DEP";"PT";"F";"0";"A";"D";"0";2000;122
"Y25T34";"FERIND";"A";"972";"DEP";"PT";"F";"0";"A";"D";"0";2004;105
"Y35T48";"FERIND";"A";"62";"DEP";"PT";"F";"0";"A";"D";"0";2006;28
"Y35T48";"FERIND";"A";"03";"DEP";"PT";"F";"0";"A";"D";"0";2017;34
"Y25T34";"FERIND";"A";"86";"DEP";"PT";"F";"0";"A";"D";"0";1982;102
"Y15T24";"FERIND";"A";"71";"DEP";"PT";"F";"0";"A";"D";"0";2018;30
"Y25T34";"FERIND";"A";"28";"DEP";"PT";"F";"0";"A";"D";"0";2016;141
